Yazar,Ay,Sene,Baslik,Cumle
Yasin Yildirim,6,2024,Gerisi Allah kerim,"Dortmund'da sanki gök delindi maç öncesinde. Akan çatı, ağırlaşan zemin, sırılsıklam taraftarlar...…
Westfalen'in meşhur “Sarı duvarı” “Kırmızı duvara” dönmüştü ve EURO 2024’ün gerçek ev sahibinin Türkiye olduğunu kanıtlarcasına coşkuluydu. Mesaj çok netti: “Burası Türkiye buradan çıkış yok.”
Gürcistan beşli katı savunma bloğu ve önünde bir beşli blokla daha bize alan bırakmamaya çalıştı. Bu kurgu en uçta oynayan Barış Alper’i de yuttu. Hakan-Kaan-Orkun üçlüsü ortada fazla kısır kalınca iş beklere ve dönen toplara kalmıştı. Ferdi solda Mert sağ da maça müthiş başladı. Mert Müldür defanstan seken topa öyle bir vurdu ki tablo yap evin duvarına as.
Ritmi yakalamışken ikinci gol de geldi ama Orkun’un şanssızlığı ofsayta neden oldu çok da yazık oldu. Sonrasında takım durdu. Acemice yenen gol, rakibi iştahlandırdı. Şans bu kez bizden yanaydı, neredeyse ikiyi de yiyorduk.
İkinci yarıya Barış’ı kanada çekip Arda’yı öne atarak başladı Montella. Yine istediğimiz pozisyonlara giremedik. Forvetimiz yokken gereksiz ortalar Gürcistan’a yaradı. Bize bir kıvılcım lazımdı. Arda Güler ben buradayım dedi. Sol ayağıyla Dortmund’u ateşe verdi. Bu çocuk bambaşka bir şey tarifi yok.
Üçü bulamayınca yine panik, verilen saçma sapan pozisyonlar. O onlarda da şans lazımdı. Fazlasıyla bizden yana oldu. Direkler, etten duvarlar, kalp sancıları arasında Kerem bitirdi maçı.
Sonrası  mı? Bir başkadır benim memleketim, gerisi Allah kerim..."
Yasin Yildirim,6,2024,"Cesaret mi, esaret mi?","EURO 2024 maceramız bugün başlıyor. Portekiz teknik, Çekya disiplinli, Gürcistan savaşçı. Peki biz? Biz de sıradışıyız. Daha doğrusu olmalıyız. Onların yapabileceklerini kestirmek kolay. Biz farklı şeyler yapmalıyız.
Vincenzo Montella’nın geçen gün yaptığı bir açıklama beni biraz şüpheye düşürdü. İtalyan hoca çok fazla genç yıldızı aynı anda oynatmanın sakıncalarından bahsetti.
Oysa dünya futbolu kabuk değiştiriyor sahne Bellingham, Musiala, Wirtz, Yamal, Leao gibi gençlerin. Görünen o ki turnuvadaki kaderimizi Montella çizecek. Cesaretle esaret arasındaki ince çizgideyiz.
Takımımızda fark yaratacak kim diye sorsam bu satırları okuyan sizler tereddüt etmeden Arda Güler, Kenan Yıldız, Barış Alper Yılmaz diyeceksinizdir. Bundan şüphem yok. O zaman biz de gençlere güvenmek zorundayız. Semih’i de sahaya atacağız, Bertuğ’u da. Ama parmak ucuyla tutarak değil. İnanarak, onları inandırarak. Defansta ciddi sıkıntısı olan, hücumda da gerçek bir golcüsü bulunmayan Türkiye, normal bir oyun yapısıyla bu gruptan çıkamaz. Farklı şeyler denemeli, zor kararlar alıp arkasında durmalıyız.
Öyleyse hadi biraz cesaret."
Yasin Yildirim,6,2024,Uçmayalım,"Bir şampiyona öncesinde yine ayaklarımız yere basmıyor. Evet genç ve dinamik bir takıma sahibiz, potansiyelliyiz ama ciddi sıkıntılarımız var.
Yolun sonu final olsun gibi söylemlerin altı bomboş. Grubu lider bitiremezsek son 16’da Fransa ya da İspanya ile karşılaşmamız kaçınılmaz. O zaman uçmayalım.
Kalecilerimizin performansı dengeli değil. Sağ bekte Zeki’nin belki de turnuvanın en süratli iki oyuncusu Leao ve Kvaratskhelia’ya karşı oynayacağını hatırlamakta fayda var.
Stoper sıkıntımız Ozan’ın da gidişi ile hat safhaya çıktı. Merih, “O eski halinden eser yok şimdi” şarkısını mırıldatıyor bize. Samet Akaydin ve Cenk Özkaçar yetmez. Üstelik golcümüz de yok?
Peki ne yapacağız? Ekstra performanslara ihtiyacımız var. Çılgın Türkler modunu açmalıyız.
Her şampiyona kendi yıldızlarını çıkarır. Bizim de elimizde böyle bir umut var. Barış Alper, Kenan Yıldız, Semih ya da Arda Güler’den ekstra performans almamız gerekiyor.
Montella’nın da fizik gücü yüksek üç hücumcuyla rakip savunmaların dengesini bozmaktan başka çaresi yok.
Presle kazanılan toplarla gireceğimiz pozisyonlar ve geçiş hücumları bizi sonuca götürür. Duran topları da iyi kullanmamız şart. Yoksa eve yine erken döneriz."
Yasin Yildirim,7,2024,Başımız dik yolumuz uzun,"Galiptir bu yolda mağlup. Arda’lar, Kenan’lar, Semih’ler, Ferdi’ler, Barış’lar… Onlara güvenelim, altyapılara önem verelim, yeni Arda’lar, Kenan’lar, Ferdi’ler ekleyelim yeter ki. 2026 Dünya Kupası var sırada.
Almanya'dan, gurbetteki evimizden başı dik şekilde Türkiye’ye dönüyoruz. 3 hafta boyunca bizi hop oturtup hop kaldıran, her maçta gurur yaşatan, yoğun ve karamsar ülke gündemini bir nebze olsun unutturan Bizim Çocuklar’a kocaman bir alkış. Onlar ellerinden geleni yaptı. Hollanda maçı sonrasındaki gözyaşları bize yaşattıkları haklı gururdan. Galiptir bu yolda mağlup. Arda’lar, Kenan’lar, Semih’ler, Ferdi’ler, Barış’lar… Bu pırıl pırıl çocukların yolu uzun. Onlara güvenelim, altyapılara 
önem verelim, yeni Arda’lar, Kenan’lar, Ferdi’ler ekleyelim yeter ki. 2026 Dünya Kupası var sırada. Orayı es geçmeyelim. İstikrarı sağlamak zorundayız her şeyden önce.
Gelelim Euro 2024 değerlendirmesine: Uzun zaman sonra Milli Takım kampında prim konuşulmadı. Genç kadroya ağabeylik yapan isimlerin de desteği ile özlenen aile ortamı yakalandı. Hakkını verelim Montella da çok çalıştı. Belki de şampiyonada en yüksek konsantrasyona sahip isimdi. Doğum günü kutlaması için ailesini bile kampa almadı. Dış dünyaya kapıları kapatıp idman dışındaki tüm zamanını rakip analizlerine ayırdı. Onun için de kendini kanıtlama turnuvasıydı. Bence bunu kısmen başardı. 
Avusturya-Hollanda maçlarında taktik açıdan da başarı sağlandı. Oyuncu değişikliklerindeki zamanlama hataları hocaya eksi yazdı. Bakmayın koparılan yaygara
ya. Beklenmedik sakatlıklar sonrasında eldeki kadrodan iyi malzeme çıkardı. Bu sezon kendi takımlarında forma şansı bulmakta zorlanan Mert Müldür, Salih Özcan, Kenan Yıldız eleştirilen Samet, Merih gibi oyunculardan, fizik olarak iyi olmayan Arda Güler’den de maksimum verim aldı. Kadroyu elimize alıp baktığımızda 3-4 isim dışında çok iyi futbolcu diyebileceğimiz kim var? Böyle jenerasyon gelmez diyenler ya abartmayı seviyor ya da futbola uzaklar. 
Tüm takım elinden gelenin en iyisini yapmaya çalıştı. Mert Günok’un Avusturya maçındaki kurtarışı tarihe geçti. Mert Müldür, Kaan, Samet, Merih, Cenk Tosun, İsmail, Arda, Hakan, Orkun… Oynadığımız 5 maçta önemli işlere imza attı ama bana göre iki isim fark yarattı. Biri Ferdi diğeri de Barış Alper Yılmaz. Müthiş bir dinamizm 
kattılar takıma. Ferdi sol bekte, Barış Alper de hücumda turnuvanın en iyi oyuncularına karşı dimdik ayakta kaldı. İkisine de maşallah.
Kupaya çeyrek finalde veda etsek de tribünde kupayı kaldırdık. Türk taraftarlar Almanya’da hem ev sahipliği yaptı hem de tribün ve sokak şovlarıyla turnuvaya 
renk kattı. Ben son yıllarda bu kadar organize bir milli takım seyircisi görmemiştim. Almanya’da değişen kuşak da beni mutlu etti. Son derece modern, saygılı ve keyif almayı bilen bir profil çizdiler. 
TFF Başkanı Mehmet Büyükekşi, yeniden adaylık durumunu Euro 2024’e endekslemişti. Başarısızlık halinde zaten böyle bir ihtimal yoktu. Kararımı vermedim dese de başkanlığı çok istediği her halinden belliydi. Yapacak çok şeyi olduğunu düşünüyor. Özellikle de altyapılar, akademiler konusunda. İmzaları da cebine koymuş. Bugün yarın adaylığını açıklar."
Yasin Yildirim,7,2024,Duygular yetmedi,"Her şeyden önce çeyrek finale çıkan ve bizi daha da fazlasına inandıran Bizim Çocuklara kocaman bir alkış ve teşekkür. İnanmıştık ama olmadı. Duygularımızla oynamak bize yetmedi.
Merih'e verilen siyasi ceza sonrasında daha da kenetlenmiştik. Berlin Olimpiyat Stadyumu’nda elli bine yakın hayatında o selamı yapmamış belki de yapanlardan haz etmemiş Türkiye sevdalısı  bozkurt selamında buluştu. Zor zamanlarda yine tek yürek olmamın gururu da bize yetti.
Üç stoperli beşli savunma ilk 45 yarıda bize ilaç oldu yine. Hollanda’yı kilitlemeye başardık. Portakal orda kal. İlahi adalet mi desek futbolun kaderi mi Merih cezalı olunca 11’de yer bulan Samet yine bir duran top sonrasında golü atıverdi. Her şey istediğimiz gibi gidiyordu ama Koeman işe ikinci yarı başlarken uyandı.
Weghorst hamlesi Hollanda’nın ceza sahasındaki etkinliğini artırdı. Biz de fazla baskı yiyip rakibin üzerimize gelişlerini durduramayınca golü gördük kalemizde. Bu gol ne moral bıraktı ne heves. 5 dakika geçti geçmedi ikincisi de geldi. Son anlarda kaçan dört yüzde yüz pozisyon da bizi bizden aldı.
Şans da bizden yana olmayınca çok yazık oldu. Ne para ne pul ne prim konuşan sadece oyununun içinde kalan, gülen, keyif alan, sahaya elinden geleni yapmak için çıkan bu güzel takıma final yakışırdı. Muhteşem taraftarımız ve her maçımızdaki heyecanımızla biz turnuvanın yıldızı olduk.
Teşekkürler çocuklar. Hiç üzülmeyin daha gidecek çok yolunuz var. Arda’lar, Kenan’lar, Semih’ler Barış’larin daha yazacak çok hikayesi olacak."
Yasin Yildirim,7,2024,Çok güzel takımız,"Muhteşemsiniz çocuklar muhteşem. Helal olsun size. İnanmanın, yüreğini ortaya koymanın ve takım olmanın başarısı bu. Zor olanı başardık, gruptan çıkar mı bu takım derken çeyrek finale adımızı yazdırdık.
Turnuvanın en hareketli en dinamik ve tıkır tıkır işleyen bir sistem takımına karşı bu galibiyet ekstra alkışı hak ediyor. Hakkını verelim Montella da kocaman bir alkışı ve özrü hak ediyor. Hocayı yerden yere vuranlar bir fotoğraf karesinden senaryo yazanlar utanır mı? Sanmam.
Henüz 57. saniyede gelen gol bizi birbirimize daha da kenetledi. Avusturya’ya karşı duran toplar altın değerindeydi. Biz de maden bulduk. Çalışılmış iki kornerde Merih’le gelen iki gol takdiri ilahiydi biraz da.. Eski sıra dışı performansından uzak kalan Merih çok istemenin, savaşmanın, arma için çabalamanın hakkını aldı. İkinci golde Alper Gezeravcı gibi uzaya çıkıp kafayı çaktı.
İlk golden sonraki on dakikada yediğimiz baskıyı iyi kırıp ayakta kaldık ve kontrolü ele aldık. Beşli savunma bize ilaç oldu. Merih-Apo-Kaan üçlüsü sağlam durdu. Özellikle Kaan kusursuz bir liderlik yaptı. Ferdi ve Mert’in bek performansı da Avusturya’yı kilitledi. Mert de kalesinde devleşince çeyrek final geldi. Hele son saniyedeki kurtarışı kalplerin durduğu andı.
Rangnick'in pres makinesi kırılmıştı. 6-1’in intikamı da en alınması gereken yerde alındı.
Bu takım güzel takım diye yazmıştım daha önce. Düzeltiyorum bu takım çok güzel takım. Herkes yüreğinin ekmeğini yer. 'Bizim Çocuklar' da yüreğinin ekmeğini yedi. Genciz, güzeliz, rakip kim olursa olsun sonuna kadar gideriz. Evet duygusalız, onlar gibi mekanik değiliz. İyi ki değiliz. Şimdi sen düşün Hollanda."
Yasin Yildirim,7,2024,İntikam soğuk yenir,"Rangnick'in kusursuz işleyen pres makinesini kırmak zorundayız. Avusturya’nın gücü orta sahası. Bundesliga patentli Sabitzer, Seiwald, Laimer ve Grillitsch’e karşı fizik kalitemizi sahaya yansıtmamız şart. Bir artıları da güçlerini 90 dakikaya yaymaları ve maçın sonlarında tempo yükseltebilmeleri. 6-1 yenildiğimiz maçı iyi hatırlayalım. Maçın sonlarında kumdan kale gibi dağılmıştık. Fizik olarak en iyi 11’imizle sahaya çıkmalıyız.
Ben bu maça hocanın Arda ile başlamasını yanlış bulanlardanım. Fizik olarak hazır değil ve bu kadar kuvvetli bir Avusturya orta sahası karşısında tabiri caizse dayak yer. Montella’nın duygusal davranıp davranmayacağını maç saati göreceğiz.
Çok mu enseyi kararttık? Hollanda-Avusturya maçını benim gibi izleyen herkes şunu görmüştür ki Hollanda çok daha net pozisyonlara giren taraftı. Avusturya ise futbol şansının yanında olduğu bir günü yaşadı. Yoğun pres defoları da yanında getiriyor.
Ciddi açıklar veriyorlar. Kanat oyuncularımızın bunu iyi değerlendirmesi lazım. Barış ve Kenan’a, oynarsa Kerem’e kritik rol düşecek. Sürekli defans arkasına koşu atmalılar. Kesinlikle temastan uzak durup, topu seri şekilde dolaştırmalıyız. Avusturya yenilmeyecek bir takım değil.
Ha bir de intikam soğuk yenen bir yemektir."
Yasin Yildirim,8,2024,Ders olamaz,"Türkiye'de futbolun ekonomi yönetimi facia. Özellikle dört büyükler devasa bütçelerini har vurup harman savuruyor. Taraftar baskısı yüzünden 1 lira edecek futbolcular 5 liraya transfer ediliyor. Her sezon yapılan onlarca yanlış transfer ve ertesi sezon bunlardan kurtulmaya çalışan takımlarımız. Biz bu filmi her yıl defalarca izliyoruz. Ders almak mı? Biz ders almayız genellikle ders veririz! Öyle diyor büyüklerimiz. Ve bayılırız kendimizi dev aynasında görmeye. Edirne dışına çıktığımızda ise kocaman kocaman tokadı yeriz. İşte son olarak İsviçre ekipleri ile karşılaşan takımlarımızı hali. Young Boys’un bu sezon bonservise ödediği para 1.6 milyon Euro. Bizde bu paraya oyuncu alsanız sizi kapıdan içeri sokmazlar. Galatasaray’ın Jelert’e ödediği bonservis 11 milyon Euro. Resmen akıl tutulması. Ama gelinen noktada golleri 3’er 3’er yiyoruz. Yetenekleri sınırlı oyuncular, doğru teknik adamların elinde bizim oyuncuya dayalı sistemimizi yıkıyor. Para doğru kullanıldığında değerlidir. Biz sonradan görme zenginlerin elindeki para gibi bir gecede tükeniyoruz."
Yasin Yildirim,8,2024,MVP belli,"Beşiktaş şu anda ligin en iyi takımı. Bunun nedeni de Ciro Immobile ve Rafa Silva’ya sahip oluşu. Buram buram kalite kokan iki yıldız bir takımın çehresini ancak bu kadar değiştirebilir.
Rashica ve Semih’in kanatlardaki performansının artmasının sebebi oyunu çok iyi bilen ve oynayan Immobile ve Rafa Silva’nın saha da oluşu. Rafa, o kadar gezici ve çabuk ki rakip takımın tüm dengesini bozuyor. Ben uzun zamandır oyunu bu kadar sade ve etkili oynayan bir oyuncu görmedim. Topu alışı, bırakışı, topla hareketlenişi ve bitirişi mest edecek cinsten. Son üç sezonda Portekiz gibi bir ligde 48 gol ve 47 asist yapan bir oyuncudan bahsediyoruz. Burada da üç resmi maçta üç gol attı bile. Topu ayağına her alışı rakip için potansiyel tehlike demek. Muhtemelen sezonu minimum 15 gol 15 asistle bitirir ve MVP olur.
Gelelim golcüye. Takım arkadaşları sürekli Immobile’yi arıyor ve o da bunun karşılığını gollerle veriyor. İki gol attı inanın daha çok atar. Dedik ya kalite diye. Ceza sahasında onu topla buluşturmak yetiyor. Krallık için bir numaralı favori şimdiden o.
Beşiktaş'ta herkes görevinin farkında ve iştahlı oynuyor. Semih kanatta gücünü, Rashica pasör özelliğini kullanıyor. Gedson ve Musrati’nin de performansı ön alan iyi olunca artıyor. Tek eksik defanstaki aksaklıklar. İki iyi bek şart..."
Yasin Yildirim,8,2024,0.06,"Turu geçmek için 2, maçı uzatmaya götürebilmek için 1 gole ihtiyacı olan Trabzonspor’un ilk yarıdaki gol beklentisi istatistiklere göre 0.01’di. Rapid Wien’in golü attığı yani turu bitirdiği 77. dakikada ise bu oran 0.06’ya çıkabilmişti. Evet yanlış okumuyorsunuz, 0.06’ya.
Abdullah Avcı sosyal medyadaki tepkilerden çekinmiş olacak ki sanki eşleşmenin ilk maçını oynuyormuşçasına bir kadro ile çıktı sahaya. Sanki takımı ilk maçı 1-0 kaybetmemişti. Yenilmeyeyim kafasındaydı. Lundstram, Okay ve Ozan’a yani üç defansif oyuncuya emanet edilmiş bir orta sahayla Trabzonspor’un pozisyona girmesi pek mümkün değildi. Böyle bir oyun anlayışı ile turu geçmek de zaten hayaldi. Öyle de oldu.
Avcı, Uğurcan Çakır’a teşekkür etmeli. İlk maçtaki gibi yine maçın yıldızıydı. Rapid’le Uğurcan arasında geçen maçın galibi Avusturya ekibi oldu. Kaptan da bir yere kadar direndi 10 isabetli şutun 2’sinde o da çaresiz kaldı artık.
Uzun süredir Abdullah Avcı için çalan çanların sesi artık Viyana’dan Trabzon’a bile ulaşıyordur."
Yasin Yildirim,8,2024,Vermeyince Mabut,"Fenerbahçe için büyük ölçüde Şampiyonlar Ligi anlamı taşıyan Lille eşleşmesinde bu şekilde elenmek üzücü hatta can acıtıcı. Fransa’da kendi kalemize attığımız iki gol yetmezmiş gibi Kadıköy’de kaçan tonla pozisyon. Osayi’nin direkte patlayan şutu derken 90 artı 1’de Oosterwolde’nin taç atışında Diakite’nin kendi kalesine attığı golle büyüyü bozduk. Daha doğrusu bozduk sandık.
Tur bize döndü derken, üstüne rakip 10 kişi kalmışken yine olmayacak bir şey oldu hiç yoktan saçma sapan bir penaltı kararı ile Lille eşitliği yakaladı. Cenk Tosun’un direkten dönen son saniye vuruşu da tuz biber ekti, Şampiyonlar Ligi hayalleri de uçtu gitti. Yazık oldu klişesinin tam ve eksiksiz karşılığıydı bu maç. 
Lille dinamik ve genç bir takım ama o kadar. Taktik disipline sahip çıkmanın ve mücadele etmenin büyük ölçüde de şansının ödülünü aldı. 
Mourinho boşuna “Fred’i özlüyorum” demiyor. Özlenmeyecek gibi değil. Onun yokluğunda Fenerbahçe’nin tüm ayarları bozuluyor. Sorun sarı-lacivertlilerin yavaş kalışı. Hızlanamıyor. İlk yarıda İsmail Yüksek ve Mert Hakan’ın çabasıyla ayakta kalındı. İsmail Yüksek demişken iki değil bence üç kişilik oynadı. Ferdi’den sonra onu da tutmak kolay olmayacak gibi. 
Szymanski'nin eski halinden eser yok. Sadece koşuyor ama onun işi takımı oynatmak olmalı. Dzeko da bu seviyelerde artık gitmiyor. Tüm toplar ona yollansa da Boşnak yıldız bunları çoğunu heba etti. Maximin’in de zamana ihtiyacı var.
Mourinho tur için tüm riskleri aldı, elinden geleni yaptı ama vermeyince Mabut ne yapsın Sultan Mahmut."
Yasin Yildirim,8,2024,Avcı'nın işi zor,"Trabzonspor taraftarıyla Abdullah Avcı arasındaki bağ kopmuş, paramparça olmuş. En büyük sorun da bu. Rapid Wien maçından sonra ki istifa tezahüratı, sosyal medyada yapılan ağır eleştiriler ve Sivas’ta takımı maça uğurlayan taraftarların “Yan pas, geri pas izlemeye gelmedik hocam” sözleri perşembenin gelişini andırıyor. Görünen o ki Abdullah Avcı-Trabzonspor birlikteliğinin ömrü çok uzun değil. Hele Trabzonspor Sivasspor maçındaki gibi oynamaya devam ederse.
İlk yarı ızdırap gibiydi. Okay-Bardhi ve Cihan Çanak orta sahasıyla nasıl ızdırap olmasın? Bülent Uygun’un Sivas’ını anlatmaya gerek yok. Topu rakibe veren, iyi kapanan ve kontra arayan karaktere sahip. Oyuncu yapısıyla da buna mecbur. Trabzonspor bunu aşmak için ne yaptı derseniz, hiçbir şey? Draguş hareketli ve istekli olsa da santrfor değil. Bordo-mavililerin öncelikli sorunu bu. Onuachu ya da Weghorst tarzı bir pivot santrforu olursa Visca, Trezeguet ve Nwakaeme anlam kazanır. Yeni transferler Malheiro ve Barisic de Trabzonspor’a seviye atlatacak isimler değil. Defansta ciddi sıkıntılar var.
İkinci yarıda Sivasspor biraz becerikli ve şanslı olsaydı maçı alıp götürürdü. Eğer Trabzonspor’un en iyisi Uğurcan’sa o zaman düşünülmesi gereken çok şey var demektir. Yeni kurulan ve tonla transfer yapan bir takımın tabi ki zamana ihtiyacı olacak ama Abdullah Avcı’nın o kadar zamanı olacak mı, bunu da zaman gösterecek!"
Yasin Yildirim,9,2024,Zamana ihtiyaç var,"Trabzonspor sezon başından beri ilk kez eski günlerine döneceğinin sinyallerini verecek bir futbol ortaya koydu. Takımın maç başlangıcındaki arzusu ve taşların yerine yavaş yavaş oturmaya başlamış olması önemliydi. Şenol Güneş’in kafasındaki futbol için yine de zamana ihtiyaç var.
Ozan Tufan’ın müthiş başladığı maçta sakatlanarak çıkması onun adına büyük bir şanssızlıktı. Neredeyse pas hatası yapmadan Trabzonspor’u öne taşıyıp pozisyonlara soktu. Sezona kötü başlayan Vişça’nın füzesi ve ardından verdiği tepki de gelecek adına önemli bir adımdı.
Konyaspor golü duran toptan bulabilirdi öyle de oldu. Trabzonspor, buna çözüm bulamadı. Banza’nın hücumdaki hareketli oyunu galibiyetin anahtarıydı. Önce kornerden yaptığı vuruşta penaltı kazandırdı ardından usta işi bir bitiriş yaptı. Fransız golcü geçen sezon kariyerinin en iyi sezonunu Braga’da geçirmişti. Süper Lig’e uygun tarzıyla alıştıkça daha çok gol atacaktır.
Denswil'in yaptırdığı penaltı ise affedilir gibi değil. Umut Nayir o penaltıyı kaçırmasa maç başka yerlere gelebilirdi. Keyta’nın golünden sonra ciddi panik yapan Trabzonspor 6. beraberliğini almaktan son anda kurtuldu. Bunlar da bordo-mavililer adına maçın eksi yanları..."
Yasin Yildirim,9,2024,Fiyasko,"İlk yarısı düğün dernek maç sonu buyrun cenaze namazına. 3-0’a kadar rakibe pozisyon vermeyen bir Galatasaray vardı, ikinci yarıda ise oyunu Kasımpaşa’ya bırakıp maçı 3-3’e getiren bir takım izledik. Bu kadar üzerinize gelen bir rakibe karşı pozisyon bulamamak ve isabetli şut atamadan ikinci yarıyı bitirmenin akıl ve mantıkla açıklanacak yanı olamaz.
Peki nasıl oldu da Kasımpaşa böyle bir dönüşe imza attı? Bunun birinci sebebi Victor Osimhen’den başkası değildi. Nijeryalı yıldızın ikinci yarıda oyundan çıkmasının ardından kendisini rahatsız eden bir hücumcu olmayınca Kasımpaşa da haldır huldur gelmeye başladı. Bu anlarda Galatasaray gereğinden fazla panik yapınca işler tersine döndü. Derbi ve Avrupa zaferinin ardından evinde 3-0’dan rakibine puan vermek tek kelimeyle fiyasko.
Çift forvet tartışmalarını bitirecek bir 35 dakika izletti bize Osimhen- İcardi ikilisi. 0.66’lık beklentiden 3 gol çıkarılması bu ikilinin kalitesinden başka bir şey değildi. Belki de gereğinden fazla göz boyadı. Olmazsa olmazın Osimhen olduğu aşikar. Sakatlığı ciddi ise yandı gülüm keten helva.
Rotasyon tabi ki olacak ancak takımın iskeletiyle bu kadar oynamak, bir çuval inciri berbat etmek demek. Sara ve Yunus’un çıkışıyla
topu ileriye taşıyacak kimse de kalmadı. Jellert’i izlemek kahır mektubu okumak gibi. Sallai ise bal yapmayan arı performansı sundu bize.
Davinson olmayınca Nelsson’un defanstan oyun kurmasını beklemek fazla iyimserlikti. Hatta hayalcilik. Skoru 3-2’ye geldikten sonra 5 oyuncu değişikliği hakkı saçma sapan kullanıldığı için Davinson ve Torreira da kulübede kaldı. Kısacası Okan Buruk’un tüm hamleleri boşa çıktı. Bu kayıp hocaya yazar."
Yasin Yildirim,9,2024,Fiyasko,"İlk yarısı düğün dernek maç sonu buyurun cenaze namazına. 3-0’a kadar rakibe pozisyon vermeyen bir Galatasaray vardı, ikinci yarıda ise oyunu Kasımpaşa’ya bırakıp maçı 3-3’e getiren bir takım izledik. Bu kadar üzerinize gelen bir rakibe karşı pozisyon bulamamak ve isabetli şut atamadan ikinci yarıyı bitirmenin akıl ve mantıkla açıklanacak yanı olamaz.
Peki nasıl oldu da Kasımpaşa böyle bir dönüşe imza attı? Bunun birinci sebebi Victor Osimhen’den başkası değildi. Nijeryalı yıldızın ikinci yarıda oyundan çıkmasının ardından kendisini rahatsız eden bir hücumcu olmayınca Kasımpaşa da haldır huldur gelmeye başladı. Bu anlarda Galatasaray gereğinden fazla panik yapınca işler tersine döndü. Derbi ve Avrupa zaferinin ardından evinde 3-0’dan rakibine puan vermek tek kelimeyle fiyasko.
Çift forvet tartışmalarını bitirecek bir 35 dakika izletti bize Osimhen-Icardi ikilisi. 0.66’lık beklentiden 3 gol çıkarılması bu ikilinin kalitesinden başka bir şey değildi. Belki de gereğinden fazla göz boyadı. Olmazsa olmazın Osimhen olduğu aşikar. Sakatlığı ciddi ise yandı gülüm keten helva.
Rotasyon tabi ki olacak ancak takımın iskeletiyle bu kadar oynamak, bir çuval inciri berbat etmek demek. Sara ve Yunus’un çıkışıyla topu ileriye taşıyacak kimse de kalmadı. Jellert’i izlemek kahır mektubu okumak gibi. Sallai ise bal yapmayan arı performansı sundu bize. Davinson olmayınca Nelsson’un defanstan oyun kurmasını beklemek fazla iyimserlikti. Hatta hayalcilik. Skoru 3-2’ye geldikten sonra 5 oyuncu değişikliği hakkı saçma sapan kullanıldığı için Davinson ve Torreira da kulübede kaldı. Kısacası Okan Buruk’un tüm hamleleri boşa çıktı. Bu kayıp hocaya yazar."
Yasin Yildirim,9,2024,Ezdi geçti,"Galatasaray derbide rakibini ezdi geçti. Kısa özet bu. Okan Buruk maçı başından sonuna kadar kafasında oynamış ve kazanmış. Jose Mourinho bir hafta boyunca ne yapmış? Sahasında bu kadar silik ve rakibin defolarını kullanamayan Portekizli gecenin kaybedeniydi. Bu mu büyük maçların hocası dedirtti.
Galatasaray orta sahası kağıt üzerinde Fenerbahçe’ye göre daha kırılgan gözükse de tam tersi bir performans ortaya koydu. Mertens’in zaman zaman hatalarına rağmen Sara ve Torreira ikilisi neredeyse hiç top kaybı yapmadı. Ön alan baskısına da geçmeyen Fenerbahçe, Galatasaray’ın Osimhen’e oynadığı uzun toplara rağmen dönen topları iyi kullanamadı.
Kabul edelim Osimhen henüz hazır olmamasına rağmen Çağlar ve Djiku’yu baskı altına aldı. Bunun konforunu kullanan sarı-kırmızılılar rakibini daha çok köşeye sıkıştırdı.
Sara’nın kaçırdığı inanılmaz pozisyonun ardından Torreira’nın sıra dışı golü kapıyı açtı. Bu golden sonra tüm ağırlık Galatasaray’a geçti. Yunus’un de etkili oyunu, Osimhen’in sihir dolu pası ve Mertens’in akıl dolu vuruşuyla Kadıköy buz kesti.
İkinci yarıda Sara dikine oynamanın, sürekli ceza sahasını zorlamanın ödülünü süper golüyle aldı. Skor 3-0 olmuştu. Fenerbahçe’nin imdadına Atilla Karaoğlan yetişti. Verdiği penaltıyla belki de tarihi farka gidecek maça fren oldu.
Fenerbahçe 3-1’den sonra bile kontrolsüzdü. Hiçbir reaksiyon gösteremedi. Mourinho’nun tüm hamleleri boşa çıktı. Galatasaray başından sonuna kadar hak ettiği bir maçı tarihi bir skorla kazandı."
